id,Trial_Number,Fairness_score,PlayerProposedAmount,OpponentProposedAmount,TotalAmountAtStake,Gender,StimulusCentre,StakeImg,ReappraisalText,ReappraisalDirection,PunishingType,Stimuli_OnsetTime,Stimuli_RTTime,Stimuli_RT,Stimuli_RESP,AcceptOffer
202200,40,5,1,9,10,m,Alan.jpg,pieFS5.bmp,Alan could not afford his mortgage and his home was foreclosed.,2,na,612344,614326,1982,q,1
202200,41,5,1,9,10,m,Jack.jpg,pieFS5.bmp,Jack is homeless,2,na,626523,628111,1588,p,0
202200,42,3,6,14,20,m,Michael.jpg,pieFS3.bmp,Michael is saving to pay his university fees,2,na,640301,642023,1722,q,1
202200,43,1,5,5,10,f,Emma.jpg,pieFS1.bmp,Emma claims false expenses for her reportable work travel.,1,reputation,654213,656047,1834,p,0
202200,44,3,2,4,6,f,Joanna.jpg,pieFS3.bmp,Joanna just found out that her husband has incurred a large credit card debt.,2,na,668242,670185,1943,q,1
202200,45,5,1,9,10,f,Louise.jpg,pieFS5.bmp,Louise works as a cleaner in a hotel,2,na,682354,684134,1780,p,0
202200,46,3,5,11,16,f,Jackie.jpg,pieFS3.bmp,Jackie is a highly paid actress,1,resources,696316,698214,1898,q,1
202200,47,3,2,4,6,f,Mary.jpg,pieFS3.bmp,Mary's husband is a wealthy investment banker,1,resources,710429,712316,1887,p,0
202200,48,4,1,4,5,m,Stuart.jpg,pieFS4.bmp,Stuart lives in a luxury penthouse apartment,1,resources,724508,725926,1418,p,0
202200,49,3,4,9,13,m,Mark.jpg,pieFS3.bmp,Mark stole money from his mother's wallet.,1,reputation,738119,739533,1414,p,0
202200,50,5,2,18,20,m,Justin.jpg,pieFS5.bmp,Justin is hiding his taxable income in Switzerland.,1,reputation,751729,753300,1571,p,0
202200,51,2,3,4,7,m,Nick.jpg,pieFS2.bmp,Nick lost his life savings when his small business failed,2,na,765507,767456,1949,q,1
202200,52,3,2,4,6,f,Fay.jpg,pieFS3.bmp,Fay can't afford to pay her medical bills,2,na,779637,781761,2124,q,1
203803,1,5,1,9,10,m,Mark.jpg,pieFS5.bmp,Mark declared bankruptcy after he was laid off.,2,na,39396,48761,9365,q,1
203803,2,5,2,18,20,m,Ian.jpg,pieFS5.bmp,Ian takes valuables from his friends' homes when asked to house-sit.,1,reputation,61072,64105,3033,p,0
203803,3,4,2,8,10,m,George.jpg,pieFS4.bmp,George just bought an expensive sports car,1,resources,76421,81042,4621,p,0
203803,4,3,6,14,20,m,Joe.jpg,pieFS3.bmp,Joe is saving for his son's operation,2,na,93369,97562,4193,q,1
203803,5,3,5,11,16,m,Tony.jpg,pieFS3.bmp,Tony was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,109884,112603,2719,q,1
203803,6,5,1,9,10,f,Beth.jpg,pieFS5.bmp,Beth secretly gambles with her husband's savings.,1,reputation,124918,127343,2425,p,0
203803,7,2,3,4,7,m,Don.jpg,pieFS2.bmp,Don was mugged and had his wallet stolen.,2,na,139684,141923,2239,q,1
203803,8,1,10,10,20,f,Joanna.jpg,pieFS1.bmp,Joanna just lost her small business after a franchise moved in next door.,2,na,154252,160804,6552,q,1
203803,9,3,3,7,10,f,Emily.jpg,pieFS3.bmp,Emily used her mother's social security number to open a credit card account.,1,reputation,173147,176344,3197,p,0
203803,10,4,3,12,15,f,Louise.jpg,pieFS4.bmp,Louise claims false expenses for her reportable work travel.,1,reputation,188647,190664,2017,p,0
203803,11,4,2,8,10,m,Justin.jpg,pieFS4.bmp,Justin bullies his employees to put in extra hours at work.,1,reputation,202964,203824,860,p,0
203803,12,4,2,8,10,f,Cindy.jpg,pieFS4.bmp,Cindy is raising money to buy gifts for children in need.,2,na,216133,218045,1912,q,1
203803,13,4,3,12,15,m,Paul.jpg,pieFS4.bmp,Paul just lost his job,2,na,230367,232965,2598,q,1
203803,14,1,5,5,10,f,Monica.jpg,pieFS1.bmp,Monica illegally parks in the disabled parking spots when she can.,1,reputation,245301,247365,2064,p,0
203803,15,4,2,8,10,f,Sharon.jpg,pieFS4.bmp,Sharon works as a cleaner in a hotel,2,na,259668,264786,5118,q,1
203803,16,3,4,9,13,m,Jared.jpg,pieFS3.bmp,Jared employs illegal immigrants and pays them less than minimum wage.,1,reputation,277065,278766,1701,p,0
203803,17,5,1,9,10,f,Miriam.jpg,pieFS5.bmp,Miriam's husband is a wealthy investment banker,1,resources,291083,293526,2443,p,0
203803,18,5,1,9,10,m,Sam.jpg,pieFS5.bmp,Sam often goes through and steals the neighbors' mail.,1,reputation,305867,307927,2060,p,0
203803,19,5,2,18,20,m,Kevin.jpg,pieFS5.bmp,Kevin has been unable to find a job for over a year.,2,na,320234,323027,2793,q,1
203803,20,3,2,4,6,f,Janet.jpg,pieFS3.bmp,Janet can't afford to pay her medical bills,2,na,335284,338687,3403,q,1
203803,21,3,3,7,10,f,Kay.jpg,pieFS3.bmp,Kay is going to be evicted because she is behind on her rent,2,na,350983,355327,4344,q,1
203803,22,2,6,9,15,m,Stuart.jpg,pieFS2.bmp,Stuart lost his house in a fire,2,na,367631,371288,3657,q,1
203803,23,2,7,10,17,f,Lauren.jpg,pieFS2.bmp,Lauren's car with her bag and credit cards was recently stolen.,2,na,383564,386828,3264,q,1
203803,24,5,2,18,20,f,Mary.jpg,pieFS5.bmp,Mary owns an international company,1,resources,399097,401388,2291,p,0
203803,25,1,8,8,16,m,Alan.jpg,pieFS1.bmp,Alan could not afford his mortgage and his home was foreclosed.,2,na,413664,419769,6105,q,1
203803,26,3,5,11,16,f,Fay.jpg,pieFS3.bmp,Fay received a large inheritance from a distant relative,1,resources,432010,434249,2239,p,0
203803,27,5,1,9,10,f,Jenny.jpg,pieFS5.bmp,Jenny just found out that her husband has incurred a large credit card debt.,2,na,446477,450469,3992,q,1
203803,28,2,6,9,15,m,Edward.jpg,pieFS2.bmp,Edward is hiding his taxable income in Switzerland.,1,reputation,462693,466209,3516,p,0
203803,29,3,4,9,13,m,Michael.jpg,pieFS3.bmp,Michael just found $50 on the street,1,resources,478425,481830,3405,q,1
203803,30,5,2,18,20,m,Saul.jpg,pieFS5.bmp,Saul is homeless,2,na,494041,497070,3029,q,1
203803,31,3,2,4,6,f,Fiona.jpg,pieFS3.bmp,Fiona is a single mother,2,na,509291,512731,3440,q,1
203803,32,2,8,12,20,f,Trish.jpg,pieFS2.bmp,Trish just won the lottery,1,resources,524957,527931,2974,q,1
203803,33,4,4,16,20,f,Eileen.jpg,pieFS4.bmp,Eileen is a highly paid actress,1,resources,540157,545291,5134,q,1
203803,34,3,6,14,20,m,Darnell.jpg,pieFS3.bmp,Darnell is saving to pay his university fees,2,na,557521,561031,3510,q,1
203803,35,3,2,4,6,f,Jean.jpg,pieFS3.bmp,Jean has to take an unpaid leave of absence because her mother broke her hip.,2,na,573253,575332,2079,q,1
203803,36,5,1,9,10,f,Sammy.jpg,pieFS5.bmp,Sammy got a large cash bonus from her boss,1,resources,587554,592172,4618,q,1
203803,37,1,9,9,18,m,Ricky.jpg,pieFS1.bmp,Ricky underreports his company's earnings and pockets the profits.,1,reputation,604402,607232,2830,p,0
203803,38,4,1,4,5,f,Jackie.jpg,pieFS4.bmp,Jackie was a victim of identity theft and is now thousands of dollars in debt.,2,na,619485,621593,2108,q,1
203803,39,5,1,9,10,f,Marny.jpg,pieFS5.bmp,Marny works two waitressing jobs to pay her bills.,2,na,633853,635633,1780,q,1
203803,40,2,3,4,7,f,Kelly.jpg,pieFS2.bmp,Kelly just received a huge cash settlement,1,resources,647904,652713,4809,q,1
203803,41,4,3,12,15,m,Peter.jpg,pieFS4.bmp,Peter lives in a luxury penthouse apartment,1,resources,664968,667893,2925,p,0
203803,42,4,1,4,5,m,Jack.jpg,pieFS4.bmp,Jack stole money from his mother's wallet.,1,reputation,680168,683234,3066,p,0
203803,43,5,1,9,10,f,Arianna.jpg,pieFS5.bmp,Arianna cannot afford to send her son to college.,2,na,695468,698034,2566,q,1
203803,44,4,4,16,20,m,Brad.jpg,pieFS4.bmp,Brad lost his life savings when his small business failed,2,na,710235,713314,3079,q,1
203803,45,3,4,9,13,m,Matt.jpg,pieFS3.bmp,Matt cheated on his taxes and is now under investigation for tax fraud.,1,reputation,725534,731215,5681,p,0
203803,46,5,2,18,20,m,Daniel.jpg,pieFS5.bmp,Daniel is a well paid lawyer,1,resources,743448,745435,1987,p,0
203803,47,4,3,12,15,f,Maria.jpg,pieFS4.bmp,Maria takes discarded food from grocery stores to feed her children.,2,na,757665,759695,2030,q,1
203803,48,4,4,16,20,f,Emma.jpg,pieFS4.bmp,Emma regularly fires employees to avoid promoting them.,1,reputation,771916,773435,1519,p,0
203803,49,4,1,4,5,m,Nick.jpg,pieFS4.bmp,Nick is a veteran having trouble finding employment.,2,na,785667,787936,2269,q,1
203803,50,3,2,4,6,f,Deborah.jpg,pieFS3.bmp,Deborah steals her coworkers' tips to buy alcohol.,1,reputation,800168,804796,4628,p,0
203803,51,3,3,7,10,m,Ben.jpg,pieFS3.bmp,Ben stole his elderly father's prescription medications.,1,reputation,817016,817996,980,p,0
203803,52,5,1,9,10,m,Taymar.jpg,pieFS5.bmp,Taymar is a retiree,2,na,830251,835517,5266,q,1
204059,1,5,1,9,10,m,Tony.jpg,pieFS5.bmp,Tony declared bankruptcy after he was laid off.,2,na,38710,42952,4242,m,0
204059,2,4,2,8,10,f,Louise.jpg,pieFS4.bmp,Louise can't afford to pay her medical bills,2,na,55063,57986,2923,m,0
204059,3,5,2,18,20,m,Ricky.jpg,pieFS5.bmp,Ricky is hiding his taxable income in Switzerland.,1,reputation,70079,72440,2361,m,0
204059,4,1,10,10,20,f,Trish.jpg,pieFS1.bmp,Trish is going to be evicted because she is behind on her rent,2,na,84542,87331,2789,z,1
204059,5,2,6,9,15,m,Edward.jpg,pieFS2.bmp,Edward underreports his company's earnings and pockets the profits.,1,reputation,99441,104431,4990,z,1
204059,6,4,1,4,5,f,Emily.jpg,pieFS4.bmp,Emily's car with her bag and credit cards was recently stolen.,2,na,116529,119086,2557,m,0
204059,7,2,7,10,17,f,Jackie.jpg,pieFS2.bmp,Jackie just found out that her husband has incurred a large credit card debt.,2,na,131194,133602,2408,z,1
204059,8,1,9,9,18,m,Don.jpg,pieFS1.bmp,Don takes valuables from his friends' homes when asked to house-sit.,1,reputation,145691,148044,2353,z,1
204059,9,2,3,4,7,m,Jack.jpg,pieFS2.bmp,Jack was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,160137,162647,2510,z,1
204059,10,4,2,8,10,m,Joe.jpg,pieFS4.bmp,Joe is a well paid lawyer,1,resources,174718,177326,2608,m,0
204059,11,1,5,5,10,f,Kay.jpg,pieFS1.bmp,Kay owns an international company,1,resources,189399,191780,2381,z,1
204059,12,3,3,7,10,f,Kelly.jpg,pieFS3.bmp,Kelly is a highly paid actress,1,resources,203896,206203,2307,m,0
204059,13,3,2,4,6,f,Maria.jpg,pieFS3.bmp,Maria has to take an unpaid leave of absence because her mother broke her hip.,2,na,218293,220658,2365,z,1
204059,14,5,1,9,10,f,Monica.jpg,pieFS5.bmp,Monica got a large cash bonus from her boss,1,resources,232756,235330,2574,m,0
204059,15,3,2,4,6,f,Sharon.jpg,pieFS3.bmp,Sharon received a large inheritance from a distant relative,1,resources,247421,249862,2441,z,1
204059,16,5,2,18,20,m,Ian.jpg,pieFS5.bmp,Ian was mugged and had his wallet stolen.,2,na,261951,264175,2224,m,0
204059,17,5,1,9,10,f,Sammy.jpg,pieFS5.bmp,Sammy was a victim of identity theft and is now thousands of dollars in debt.,2,na,276264,278311,2047,m,0
204059,18,4,3,12,15,f,Deborah.jpg,pieFS4.bmp,Deborah works two waitressing jobs to pay her bills.,2,na,290427,292832,2405,m,0
204059,19,3,4,9,13,m,Mark.jpg,pieFS3.bmp,Mark often goes through and steals the neighbors' mail.,1,reputation,304924,307630,2706,z,1
204059,20,4,1,4,5,m,Peter.jpg,pieFS4.bmp,Peter has been unable to find a job for over a year.,2,na,319722,321943,2221,m,0
204059,21,4,3,12,15,m,Jared.jpg,pieFS4.bmp,Jared is a retiree,2,na,334018,336416,2398,m,0
204059,22,4,4,16,20,m,Darnell.jpg,pieFS4.bmp,Darnell lost his house in a fire,2,na,348498,350976,2478,m,0
204059,23,3,2,4,6,f,Fiona.jpg,pieFS3.bmp,Fiona is a single mother,2,na,363045,365227,2182,z,1
204059,24,3,3,7,10,m,Paul.jpg,pieFS3.bmp,Paul just bought an expensive sports car,1,resources,377308,381259,3951,z,1
204059,25,3,6,14,20,m,Alan.jpg,pieFS3.bmp,Alan is saving for his son's operation,2,na,393344,395363,2019,z,1
204059,26,5,1,9,10,m,Taymar.jpg,pieFS5.bmp,Taymar bullies his employees to put in extra hours at work.,1,reputation,407456,409792,2336,m,0
204059,27,4,3,12,15,m,Michael.jpg,pieFS4.bmp,Michael just found $50 on the street,1,resources,421886,428168,6282,z,1
204059,28,3,6,14,20,m,Nick.jpg,pieFS3.bmp,Nick is homeless,2,na,440263,442434,2171,z,1
204059,29,5,1,9,10,f,Beth.jpg,pieFS5.bmp,Beth just won the lottery,1,resources,454525,457819,3294,m,0
204059,30,2,6,9,15,m,Kevin.jpg,pieFS2.bmp,Kevin is saving to pay his university fees,2,na,469909,472059,2150,z,1
204059,31,3,5,11,16,m,Justin.jpg,pieFS3.bmp,Justin just lost his job,2,na,484155,486466,2311,z,1
204059,32,4,4,16,20,f,Jean.jpg,pieFS4.bmp,Jean just received a huge cash settlement,1,resources,498552,501326,2774,m,0
204059,33,5,1,9,10,f,Marny.jpg,pieFS5.bmp,Marny takes discarded food from grocery stores to feed her children.,2,na,513416,515490,2074,m,0
204059,34,5,2,18,20,f,Eileen.jpg,pieFS5.bmp,Eileen steals her coworkers' tips to buy alcohol.,1,reputation,527562,529468,1906,m,0
204059,35,3,3,7,10,f,Miriam.jpg,pieFS3.bmp,Miriam cannot afford to send her son to college.,2,na,541558,543875,2317,z,1
204059,36,4,3,12,15,f,Arianna.jpg,pieFS4.bmp,Arianna regularly fires employees to avoid promoting them.,1,reputation,555971,558216,2245,m,0
204059,37,4,2,8,10,f,Cindy.jpg,pieFS4.bmp,Cindy just lost her small business after a franchise moved in next door.,2,na,570301,572560,2259,m,0
204059,38,4,4,16,20,f,Lauren.jpg,pieFS4.bmp,Lauren used her mother's social security number to open a credit card account.,1,reputation,584647,588970,4323,m,0
204059,39,3,2,4,6,f,Joanna.jpg,pieFS3.bmp,Joanna is raising money to buy gifts for children in need.,2,na,601067,603518,2451,z,1
204059,40,3,4,9,13,m,Daniel.jpg,pieFS3.bmp,Daniel employs illegal immigrants and pays them less than minimum wage.,1,reputation,615615,617534,1919,z,1
204059,41,4,1,4,5,m,Stuart.jpg,pieFS4.bmp,Stuart lives in a luxury penthouse apartment,1,resources,629627,632613,2986,m,0
204059,42,3,4,9,13,m,Matt.jpg,pieFS3.bmp,Matt stole money from his mother's wallet.,1,reputation,644709,648234,3525,z,1
204059,43,2,8,12,20,f,Mary.jpg,pieFS2.bmp,Mary secretly gambles with her husband's savings.,1,reputation,660309,662391,2082,z,1
204059,44,5,1,9,10,f,Emma.jpg,pieFS5.bmp,Emma claims false expenses for her reportable work travel.,1,reputation,674489,676517,2028,m,0
204059,45,5,1,9,10,m,George.jpg,pieFS5.bmp,George could not afford his mortgage and his home was foreclosed.,2,na,688601,691408,2807,m,0
204059,46,2,3,4,7,f,Jenny.jpg,pieFS2.bmp,Jenny illegally parks in the disabled parking spots when she can.,1,reputation,703500,706878,3378,z,1
204059,47,5,1,9,10,f,Janet.jpg,pieFS5.bmp,Janet works as a cleaner in a hotel,2,na,718966,721492,2526,m,0
204059,48,1,8,8,16,m,Sam.jpg,pieFS1.bmp,Sam lost his life savings when his small business failed,2,na,733580,735617,2037,z,1
204059,49,4,2,8,10,m,Ben.jpg,pieFS4.bmp,Ben cheated on his taxes and is now under investigation for tax fraud.,1,reputation,747710,749743,2033,m,0
204059,50,3,5,11,16,f,Fay.jpg,pieFS3.bmp,Fay's husband is a wealthy investment banker,1,resources,761839,763713,1874,z,1
204059,51,5,2,18,20,m,Brad.jpg,pieFS5.bmp,Brad is a veteran having trouble finding employment.,2,na,775801,778307,2506,m,0
204059,52,5,2,18,20,m,Saul.jpg,pieFS5.bmp,Saul stole his elderly father's prescription medications.,1,reputation,790398,792589,2191,m,0
206270,1,2,6,9,15,m,Peter.jpg,pieFS2.bmp,Peter was mugged and had his wallet stolen.,2,na,55254,57933,2679,q,1
206270,2,4,1,4,5,m,Mark.jpg,pieFS4.bmp,Mark often goes through and steals the neighbors' mail.,1,reputation,70137,76673,6536,p,0
206270,3,2,3,4,7,m,Brad.jpg,pieFS2.bmp,Brad has been unable to find a job for over a year.,2,na,88867,90793,1926,q,1
206270,4,4,3,12,15,m,Don.jpg,pieFS4.bmp,Don lost his house in a fire,2,na,102968,135237,32269,p,0
206270,5,4,4,16,20,f,Joanna.jpg,pieFS4.bmp,Joanna illegally parks in the disabled parking spots when she can.,1,reputation,147402,149675,2273,p,0
206270,6,2,3,4,7,f,Trish.jpg,pieFS2.bmp,Trish received a large inheritance from a distant relative,1,resources,161869,163015,1146,q,1
206270,7,1,9,9,18,m,Tony.jpg,pieFS1.bmp,Tony just found $50 on the street,1,resources,175188,177156,1968,q,1
206270,8,4,2,8,10,f,Jackie.jpg,pieFS4.bmp,Jackie's car with her bag and credit cards was recently stolen.,2,na,189323,190836,1513,q,1
206270,9,5,1,9,10,m,Saul.jpg,pieFS5.bmp,Saul is homeless,2,na,202991,203816,825,q,1
206270,10,4,2,8,10,m,Daniel.jpg,pieFS4.bmp,Daniel underreports his company's earnings and pockets the profits.,1,reputation,216010,218717,2707,p,0
206270,11,3,2,4,6,f,Eileen.jpg,pieFS3.bmp,Eileen just found out that her husband has incurred a large credit card debt.,2,na,230893,231897,1004,q,1
206270,12,1,8,8,16,m,Michael.jpg,pieFS1.bmp,Michael is saving to pay his university fees,2,na,244046,244917,871,q,1
206270,13,3,3,7,10,m,Paul.jpg,pieFS3.bmp,Paul is a well paid lawyer,1,resources,257065,258398,1333,q,1
206270,14,4,2,8,10,m,Stuart.jpg,pieFS4.bmp,Stuart lives in a luxury penthouse apartment,1,resources,270550,271938,1388,q,1
206270,15,3,6,14,20,m,Jared.jpg,pieFS3.bmp,Jared is a retiree,2,na,284085,286499,2414,q,1
206270,16,3,5,11,16,f,Sammy.jpg,pieFS3.bmp,Sammy is a highly paid actress,1,resources,298652,299759,1107,q,1
206270,17,4,3,12,15,f,Janet.jpg,pieFS4.bmp,Janet is a single mother,2,na,311921,312799,878,q,1
206270,18,4,4,16,20,f,Arianna.jpg,pieFS4.bmp,Arianna just won the lottery,1,resources,324956,325680,724,q,1
206270,19,4,1,4,5,f,Emily.jpg,pieFS4.bmp,Emily has to take an unpaid leave of absence because her mother broke her hip.,2,na,337842,338820,978,q,1
206270,20,2,6,9,15,m,Justin.jpg,pieFS2.bmp,Justin just bought an expensive sports car,1,resources,350978,352180,1202,q,1
206270,21,3,2,4,6,f,Fiona.jpg,pieFS3.bmp,Fiona cannot afford to send her son to college.,2,na,364330,364821,491,q,1
206270,22,5,1,9,10,f,Kelly.jpg,pieFS5.bmp,Kelly got a large cash bonus from her boss,1,resources,376982,378721,1739,q,1
206270,23,5,2,18,20,f,Louise.jpg,pieFS5.bmp,Louise regularly fires employees to avoid promoting them.,1,reputation,390884,393341,2457,p,0
206270,24,3,3,7,10,f,Jenny.jpg,pieFS3.bmp,Jenny was a victim of identity theft and is now thousands of dollars in debt.,2,na,405518,406402,884,q,1
206270,25,5,1,9,10,m,Matt.jpg,pieFS5.bmp,Matt stole money from his mother's wallet.,1,reputation,418570,419082,512,p,0
206270,26,3,2,4,6,f,Marny.jpg,pieFS3.bmp,Marny works two waitressing jobs to pay her bills.,2,na,431256,431662,406,q,1
206270,27,3,6,14,20,m,Darnell.jpg,pieFS3.bmp,Darnell lost his life savings when his small business failed,2,na,443859,444583,724,q,1
206270,28,2,8,12,20,f,Cindy.jpg,pieFS2.bmp,Cindy just received a huge cash settlement,1,resources,456744,457443,699,q,1
206270,29,5,1,9,10,f,Sharon.jpg,pieFS5.bmp,Sharon secretly gambles with her husband's savings.,1,reputation,469614,471563,1949,p,0
206270,30,5,1,9,10,f,Miriam.jpg,pieFS5.bmp,Miriam claims false expenses for her reportable work travel.,1,reputation,483748,485284,1536,p,0
206270,31,4,4,16,20,m,George.jpg,pieFS4.bmp,George is saving for his son's operation,2,na,497483,497924,441,q,1
206270,32,3,4,9,13,m,Ben.jpg,pieFS3.bmp,Ben cheated on his taxes and is now under investigation for tax fraud.,1,reputation,510119,510725,606,p,0
206270,33,5,1,9,10,f,Kay.jpg,pieFS5.bmp,Kay works as a cleaner in a hotel,2,na,522888,523385,497,q,1
206270,34,5,2,18,20,m,Jack.jpg,pieFS5.bmp,Jack is a veteran having trouble finding employment.,2,na,535541,536045,504,q,1
206270,35,4,3,12,15,m,Taymar.jpg,pieFS4.bmp,Taymar bullies his employees to put in extra hours at work.,1,reputation,548227,549725,1498,p,0
206270,36,5,1,9,10,f,Jean.jpg,pieFS5.bmp,Jean takes discarded food from grocery stores to feed her children.,2,na,561912,562526,614,q,1
206270,37,3,4,9,13,m,Kevin.jpg,pieFS3.bmp,Kevin stole his elderly father's prescription medications.,1,reputation,574748,577426,2678,p,0
206270,38,5,1,9,10,m,Edward.jpg,pieFS5.bmp,Edward just lost his job,2,na,589648,590106,458,q,1
206270,39,5,2,18,20,m,Joe.jpg,pieFS5.bmp,Joe employs illegal immigrants and pays them less than minimum wage.,1,reputation,602334,603287,953,p,0
206270,40,4,1,4,5,m,Alan.jpg,pieFS4.bmp,Alan could not afford his mortgage and his home was foreclosed.,2,na,615519,617807,2288,q,1
206270,41,5,2,18,20,m,Ricky.jpg,pieFS5.bmp,Ricky is hiding his taxable income in Switzerland.,1,reputation,630037,630508,471,p,0
206270,42,4,3,12,15,f,Beth.jpg,pieFS4.bmp,Beth's husband is a wealthy investment banker,1,resources,642740,643348,608,q,1
206270,43,2,7,10,17,f,Emma.jpg,pieFS2.bmp,Emma can't afford to pay her medical bills,2,na,655575,655968,393,q,1
206270,44,5,2,18,20,m,Nick.jpg,pieFS5.bmp,Nick declared bankruptcy after he was laid off.,2,na,668195,668689,494,q,1
